,species,latitude,longitude,occurrence,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,slope,aspect,hillshade,twi
18814,Grevillea,40.16416602,-2.784853651,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18815,Grevillea,40.16449063,-2.783630026,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18816,Grevillea,40.16380907,-2.782581018,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18817,Grevillea,40.16165865,-2.781347874,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18818,Grevillea,40.16210592,-2.784235642,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18819,Grevillea,40.16295334,-2.784533452,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18820,Grevillea,40.16082959,-2.781912608,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18821,Grevillea,40.16222573,-2.784924257,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18822,Grevillea,40.16326584,-2.783317475,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18823,Grevillea,40.1641431,-2.783685212,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18824,Grevillea,40.1613454,-2.783400165,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18825,Grevillea,40.164878,-2.784253352,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18826,Grevillea,40.16412829,-2.786887743,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18827,Grevillea,40.16405178,-2.785354838,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18828,Grevillea,40.1616618,-2.781527415,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18829,Grevillea,40.16236886,-2.780714347,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18830,Grevillea,40.16415376,-2.787357677,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18831,Grevillea,40.16129266,-2.781785426,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18832,Grevillea,40.16505696,-2.785799823,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18833,Grevillea,40.16510555,-2.785072264,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18834,Grevillea,40.16421109,-2.782544608,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18835,Grevillea,40.16257569,-2.781906215,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18836,Grevillea,40.16337979,-2.780685134,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18837,Grevillea,40.16276773,-2.785224389,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18838,Grevillea,40.16129121,-2.781441722,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18839,Grevillea,40.16420073,-2.786091665,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18840,Grevillea,40.16444896,-2.787465171,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18841,Grevillea,40.16467523,-2.785195011,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18842,Grevillea,40.16433839,-2.780464646,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18843,Grevillea,40.16327659,-2.780400201,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18844,Grevillea,40.16385866,-2.7815507,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18845,Grevillea,40.16354852,-2.783886317,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18846,Grevillea,40.16478535,-2.785684841,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18847,Grevillea,40.16463138,-2.780828178,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18848,Grevillea,40.16102735,-2.780903373,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18849,Grevillea,40.16216511,-2.782234695,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18850,Grevillea,40.16322763,-2.782829869,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18851,Grevillea,40.16174021,-2.780645315,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18852,Grevillea,40.16282187,-2.782128486,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18853,Grevillea,40.16422168,-2.785438453,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18854,Grevillea,40.16164339,-2.782772742,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18855,Grevillea,40.16503882,-2.787338572,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18856,Grevillea,40.1656337,-2.787297953,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18857,Grevillea,40.16486231,-2.787611412,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18858,Grevillea,40.16478012,-2.783497218,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18859,Grevillea,40.16471656,-2.781812084,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18860,Grevillea,40.16355287,-2.784207206,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18861,Grevillea,40.16460898,-2.785206574,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18862,Grevillea,40.16156691,-2.783207617,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18863,Grevillea,40.16303579,-2.782748501,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18864,Grevillea,40.16462632,-2.785547823,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18865,Grevillea,40.16133275,-2.78293032,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18866,Grevillea,40.16271231,-2.784241228,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18867,Grevillea,40.16497089,-2.781771462,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18868,Grevillea,40.16364189,-2.783425137,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18869,Grevillea,40.16250945,-2.781992143,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18870,Grevillea,40.16406443,-2.786254488,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18871,Grevillea,40.16233363,-2.78433466,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18872,Grevillea,40.16506638,-2.78066869,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18873,Grevillea,40.16264764,-2.781303025,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18874,Grevillea,40.16388445,-2.780781622,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18875,Grevillea,40.16469047,-2.781087237,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18876,Grevillea,40.16483455,-2.786284528,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18877,Grevillea,40.16356304,-2.782147028,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18878,Grevillea,40.16390846,-2.787241209,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18879,Grevillea,40.1627705,-2.781513271,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18880,Grevillea,40.16530136,-2.785432453,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18881,Grevillea,40.1619943,-2.781631389,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18882,Grevillea,40.16415801,-2.785751439,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18883,Grevillea,40.1640006,-2.781824527,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18884,Grevillea,40.16273611,-2.784151973,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18885,Grevillea,40.1629425,-2.782775753,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18886,Grevillea,40.16479612,-2.780840018,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18887,Grevillea,40.16135742,-2.783139556,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18888,Grevillea,40.1646243,-2.786875822,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18889,Grevillea,40.16118535,-2.780621056,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18890,Grevillea,40.16202789,-2.781416415,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18891,Grevillea,40.16357902,-2.782065609,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18892,Grevillea,40.16319199,-2.784372807,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18893,Grevillea,40.16548665,-2.787547845,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18894,Grevillea,40.16374604,-2.781675892,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18895,Grevillea,40.16379086,-2.787187907,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18896,Grevillea,40.16459751,-2.787022368,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18897,Grevillea,40.16327114,-2.783870554,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18898,Grevillea,40.16474136,-2.787278694,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18899,Grevillea,40.16245546,-2.782517106,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18900,Grevillea,40.16247392,-2.782163098,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18901,Grevillea,40.16328462,-2.780440257,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18902,Grevillea,40.16368863,-2.786373428,0,15.19999981,12.89999962,38.09999847,758.5,34.70000076,0.800000012,33.90000153,7.0,26.70000076,25.10000038,6.800000191,456,53,11,39.40000153,153,50,55,143,865,1.8535742,353.4393,0.72465134,4.8170567
18903,Grevillea,40.16182469,-2.782926659,0,15.19999981,13.0,38.29999924,760.5,34.79999924,0.699999988,34.09999847,10.10000038,26.70000076,25.10000038,6.699999809,460,53,11,39.5,155,50,55,144,875,1.5022236,8.883364,0.71779025,4.3341985
18904,Grevillea,40.18396477,-2.777708787,0,15.39999962,13.0,38.29999924,757.2000122,34.90000153,1.0,33.90000153,10.30000019,26.89999962,25.29999924,7.0,449,51,10,39.70000076,151,48,53,141,815,0.57832277,353.99014,0.7126182,7.963112
18905,Grevillea,40.18231234,-2.780028095,0,15.39999962,13.0,38.29999924,758.5999756,34.90000153,0.899999976,34.0,10.30000019,26.89999962,25.20000076,6.900000095,452,52,10,39.79999924,151,48,54,141,829,0.948803,347.09583,0.7169292,5.1993017
18906,Grevillea,40.18327386,-2.773584576,0,15.39999962,13.19999981,38.5,760.2999878,35.09999847,0.800000012,34.29999924,7.099999905,26.89999962,25.29999924,6.900000095,457,52,11,39.09999847,153,50,55,143,832,0.94952965,27.875536,0.71046,4.7930713
18907,Grevillea,40.18427548,-2.773363732,0,15.39999962,13.19999981,38.5,759.0,35.09999847,0.899999976,34.20000076,10.30000019,26.89999962,25.29999924,7.0,453,52,10,39.79999924,152,49,53,141,820,0.3590404,338.56754,0.71115434,5.7656813
18908,Grevillea,40.18498655,-2.772400079,0,15.39999962,13.19999981,38.5,759.0,35.09999847,0.899999976,34.20000076,10.30000019,26.89999962,25.29999924,7.0,453,52,10,39.79999924,152,49,53,141,820,0.3590404,338.56754,0.71115434,5.7656813
18909,Grevillea,40.18388312,-2.773424165,0,15.39999962,13.19999981,38.5,759.0,35.09999847,0.899999976,34.20000076,10.30000019,26.89999962,25.29999924,7.0,453,52,10,39.79999924,152,49,53,141,820,0.3590404,338.56754,0.71115434,5.7656813
18910,Grevillea,40.1827116,-2.780407561,0,15.39999962,13.0,38.29999924,758.5999756,34.90000153,0.899999976,34.0,10.30000019,26.89999962,25.20000076,6.900000095,452,52,10,39.79999924,151,48,54,141,829,0.948803,347.09583,0.7169292,5.1993017
18911,Grevillea,40.18161546,-2.78016494,0,15.39999962,13.0,38.29999924,758.5999756,34.90000153,0.899999976,34.0,10.30000019,26.89999962,25.20000076,6.900000095,452,52,10,39.79999924,151,48,54,141,829,0.948803,347.09583,0.7169292,5.1993017
18912,Grevillea,40.18351475,-2.773340598,0,15.39999962,13.19999981,38.5,759.0,35.09999847,0.899999976,34.20000076,10.30000019,26.89999962,25.29999924,7.0,453,52,10,39.79999924,152,49,53,141,820,0.3590404,338.56754,0.71115434,5.7656813
18913,Grevillea,40.18365342,-2.77548761,0,15.39999962,13.0,38.29999924,757.2000122,34.90000153,1.0,33.90000153,10.30000019,26.89999962,25.29999924,7.0,449,51,10,39.70000076,151,48,53,141,815,0.57832277,353.99014,0.7126182,7.963112
18914,Grevillea,40.18448527,-2.77290615,0,15.39999962,13.19999981,38.5,759.0,35.09999847,0.899999976,34.20000076,10.30000019,26.89999962,25.29999924,7.0,453,52,10,39.79999924,152,49,53,141,820,0.3590404,338.56754,0.71115434,5.7656813
18915,Grevillea,40.18296019,-2.779663714,0,15.39999962,13.0,38.29999924,758.5999756,34.90000153,0.899999976,34.0,10.30000019,26.89999962,25.20000076,6.900000095,452,52,10,39.79999924,151,48,54,141,829,0.948803,347.09583,0.7169292,5.1993017
18916,Grevillea,40.18330143,-2.777529461,0,15.39999962,13.0,38.29999924,758.5999756,34.90000153,0.899999976,34.0,10.30000019,26.89999962,25.20000076,6.900000095,452,52,10,39.79999924,151,48,54,141,829,0.948803,347.09583,0.7169292,5.1993017
18917,Grevillea,40.1839754,-2.77326181,0,15.39999962,13.19999981,38.5,759.0,35.09999847,0.899999976,34.20000076,10.30000019,26.89999962,25.29999924,7.0,453,52,10,39.79999924,152,49,53,141,820,0.3590404,338.56754,0.71115434,5.7656813
18918,Grevillea,40.18310161,-2.777145488,0,15.39999962,13.0,38.29999924,758.5999756,34.90000153,0.899999976,34.0,10.30000019,26.89999962,25.20000076,6.900000095,452,52,10,39.79999924,151,48,54,141,829,0.948803,347.09583,0.7169292,5.1993017
18919,Grevillea,40.18204292,-2.780454647,0,15.39999962,13.0,38.29999924,758.5999756,34.90000153,0.899999976,34.0,10.30000019,26.89999962,25.20000076,6.900000095,452,52,10,39.79999924,151,48,54,141,829,0.948803,347.09583,0.7169292,5.1993017
